surface,winner_hand,winner_ht,winner_age,winner_rank,loser_name,loser_hand,loser_ht,loser_age,loser_rank,score,num_sets
Clay,R,174.0,28.13689254,186.0,Lesia Tsurenko,R,174.0,26.90485969,44.0,6-4 0-0 RET,2
Clay,R,163.0,23.11293635,123.0,Ekaterina Makarova,L,178.0,27.88227242,30.0,6-2 6-2,2
Clay,R,170.0,26.88021903,15.0,Anna Blinkova,R,,17.62354552,465.0,6-4 6-2,2
Clay,R,170.0,22.17659138,117.0,Kaia Kanepi,R,181.0,30.87474333,179.0,7-5 6-1,2
Clay,R,174.0,27.68788501,69.0,Donna Vekic,R,179.0,19.82477755,95.0,6-2 6-2,2
Clay,R,167.0,27.76454483,84.0,Annika Beck,R,170.0,22.18754278,41.0,6-3 6-1,2
Clay,R,,24.02464066,139.0,Irina Camelia Begu,R,181.0,25.66461328,35.0,6-3 6-4,2
Clay,R,175.0,30.23134839,102.0,Kirsten Flipkens,R,165.0,30.28884326,58.0,7-5 7-5,2
Clay,L,180.0,22.2587269,426.0,Ghita Benhadi,U,,18.19028063,,6-1 6-1,2
Clay,R,179.0,22.9596167,40.0,Polona Hercog,R,182.0,25.26214921,91.0,6-3 6-7(8) 6-1,3
Clay,R,163.0,21.29774127,55.0,Alison Riske,R,175.0,25.81245722,90.0,6-3 7-6(1),2
Clay,R,172.0,28.71457906,107.0,Anastasia Rodionova,R,167.0,33.95482546,391.0,6-1 6-4,2
Clay,R,176.0,19.54551677,208.0,Ons Jabeur,R,,21.65913758,215.0,6-0 6-2,2
Clay,R,182.0,24.37508556,97.0,Anna Karolina Schmiedlova,R,176.0,21.61533196,34.0,6-0 6-1,2
Clay,R,174.0,26.90485969,44.0,Silvia Soler Espinosa,R,169.0,28.43258042,127.0,6-4 6-0,2
Clay,R,174.0,28.13689254,186.0,Cristina Andreea Mitu,R,175.0,24.59137577,110.0,6-2 6-3,2
Clay,R,163.0,23.11293635,123.0,Anastasija Sevastova,U,169.0,26.03422313,86.0,6-3 6-2,2
Clay,L,178.0,27.88227242,30.0,Alexandra Dulgheru,R,172.0,26.90485969,98.0,6-4 6-2,2
Clay,R,168.0,24.59685147,7.0,Dominika Cibulkova,R,161.0,26.98973306,38.0,6-2 6-4,2
Clay,R,161.0,26.98973306,38.0,Louisa Chirico,R,175.0,19.96167009,130.0,6-1 6-1,2
Clay,R,168.0,24.59685147,7.0,Samantha Stosur,R,172.0,32.09034908,23.0,6-2 6-0,2
Clay,R,161.0,26.98973306,38.0,Sorana Cirstea,R,176.0,26.0698152,127.0,4-6 6-3 6-3,3
Clay,R,175.0,19.96167009,130.0,Daria Gavrilova,R,166.0,22.16016427,39.0,7-6(1) 6-2,2
Clay,R,168.0,24.59685147,7.0,Irina Camelia Begu,R,181.0,25.68377823,34.0,6-3 0-6 6-1,3
Clay,R,172.0,32.09034908,23.0,Patricia Maria Tig,R,180.0,21.76591376,134.0,6-3 6-4,2
Clay,R,161.0,26.98973306,38.0,Anastasia Pavlyuchenkova,R,177.0,24.83230664,26.0,2-6 6-3 7-5,3
Clay,R,176.0,26.0698152,127.0,Laura Siegemund,R,168.0,28.1615332,44.0,6-4 7-6(9),2
Clay,R,175.0,19.96167009,130.0,Victoria Azarenka,R,180.0,26.75427789,5.0,W/O,0
Clay,R,166.0,22.16016427,39.0,Petra Kvitova,L,183.0,26.15195072,6.0,6-3 6-4,2
Clay,R,168.0,24.59685147,7.0,Timea Bacsinszky,R,170.0,26.89938398,15.0,6-2 6-3,2
Clay,R,181.0,25.68377823,34.0,Christina Mchale,R,170.0,23.97535934,59.0,6-7(6) 6-4 6-4,3
Clay,R,172.0,32.09034908,23.0,Carla Suarez Navarro,R,162.0,27.6605065,11.0,4-6 6-2 6-3,3
Clay,R,180.0,21.76591376,134.0,Madison Keys,R,178.0,21.20465435,25.0,6-3 6-4,2
Clay,R,161.0,26.98973306,38.0,Caroline Garcia,R,177.0,22.54346338,49.0,0-6 6-3 6-4,3
Clay,R,177.0,24.83230664,26.0,Camila Giorgi,R,168.0,24.3394935,45.0,W/O,0
Clay,R,168.0,28.1615332,44.0,Mirjana Lucic,R,181.0,34.14921287,74.0,6-2 3-6 6-3,3
Clay,R,176.0,26.0698152,127.0,Danka Kovinic,R,169.0,21.45379877,52.0,6-3 7-5,2
Clay,R,180.0,26.75427789,5.0,Alize Cornet,R,173.0,26.275154,48.0,6-3 6-2,2
Clay,R,175.0,19.96167009,130.0,Ana Ivanovic,R,183.0,28.48733744,17.0,5-7 6-1 6-3,3
Clay,R,166.0,22.16016427,39.0,Elina Svitolina,R,174.0,21.63723477,19.0,6-2 7-6(4),2
Clay,L,183.0,26.15195072,6.0,Elena Vesnina,R,176.0,29.7522245,55.0,6-3 6-3,2
Clay,R,168.0,24.59685147,7.0,Karin Knapp,R,180.0,28.84599589,75.0,6-1 6-1,2
Clay,R,170.0,26.89938398,15.0,Ekaterina Makarova,L,178.0,27.90143737,30.0,6-4 5-7 6-4,3
Clay,R,170.0,23.97535934,59.0,Karolina Pliskova,R,184.0,24.11498973,20.0,7-6(3) 6-4,2
Clay,R,181.0,25.68377823,34.0,Garbine Muguruza,R,182.0,22.56536619,4.0,5-7 7-6(4) 6-3,3
Clay,R,162.0,27.6605065,11.0,Sabine Lisicki,R,178.0,26.6091718,50.0,6-3 6-2,2
Clay,R,172.0,32.09034908,23.0,Lucie Safarova,L,177.0,29.24024641,13.0,W/O,0
Clay,R,180.0,21.76591376,134.0,Sloane Stephens,R,170.0,23.11841205,21.0,6-2 6-3,2
Clay,R,178.0,21.20465435,25.0,Barbora Zahlavova Strycova,R,164.0,30.0971937,33.0,6-3 6-3,2
Clay,R,161.0,26.98973306,38.0,Agnieszka Radwanska,R,170.0,27.15674196,2.0,6-4 6-7(3) 6-3,3
Clay,R,177.0,22.54346338,49.0,Johanna Konta,R,180.0,24.96098563,22.0,6-4 2-1 RET,2
Clay,R,177.0,24.83230664,26.0,Lesia Tsurenko,R,174.0,26.92402464,41.0,6-2 6-1,2
Clay,R,168.0,24.3394935,45.0,Sara Errani,R,164.0,29.01026694,18.0,7-5 7-5,2
Clay,R,168.0,28.1615332,44.0,Svetlana Kuznetsova,R,174.0,30.84736482,12.0,6-0 3-6 6-3,3
Clay,R,181.0,34.14921287,74.0,Kristina Mladenovic,R,184.0,22.96783025,28.0,6-2 6-3,2
Clay,R,176.0,26.0698152,127.0,Jelena Jankovic,R,177.0,31.17316906,24.0,6-4 6-3,2
Clay,R,169.0,21.45379877,52.0,Roberta Vinci,R,163.0,33.2019165,8.0,6-4 6-2,2
Clay,R,180.0,26.75427789,5.0,Laura Robson,L,180.0,22.27789185,339.0,6-4 6-2,2
Clay,R,173.0,26.275154,48.0,Paula Badosa,U,,18.46132786,239.0,2-6 6-2 2-2 RET,3
Clay,R,175.0,19.96167009,130.0,Monica Niculescu,R,168.0,28.60232717,31.0,7-5 6-1,2
Clay,R,183.0,28.48733744,17.0,Katerina Siniakova,R,174.0,19.97809719,121.0,6-3 3-6 6-4,3
Clay,R,174.0,21.63723477,19.0,Yanina Wickmayer,R,182.0,26.53251198,54.0,4-6 6-3 6-4,3
Clay,R,166.0,22.16016427,39.0,Heather Watson,R,170.0,23.95345654,56.0,7-5 6-4,2
Clay,R,176.0,29.7522245,55.0,Jelena Ostapenko,R,177.0,18.89938398,37.0,7-5 6-0,2
Clay,L,183.0,26.15195072,6.0,Lara Arruabarrena,R,166.0,24.11772758,77.0,6-3 6-2,2
Clay,R,168.0,24.59685147,7.0,Misaki Doi,L,159.0,25.01026694,43.0,6-0 6-3,2
Clay,R,180.0,28.84599589,75.0,Margarita Gasparyan,R,183.0,21.66735113,47.0,4-6 6-3 6-2,3
Clay,L,178.0,27.90143737,30.0,Annika Beck,R,170.0,22.20670773,40.0,6-3 6-4,2
Clay,R,170.0,26.89938398,15.0,Andrea Petkovic,R,180.0,28.64613279,29.0,6-4 2-6 6-3,3
Clay,R,184.0,24.11498973,20.0,Lourdes Dominguez Lino,R,163.0,35.08829569,111.0,6-2 6-1,2
Clay,R,170.0,23.97535934,59.0,Anna Lena Friedsam,R,174.0,22.2477755,51.0,6-0 6-4,2
Clay,R,181.0,25.68377823,34.0,Eugenie Bouchard,R,178.0,22.18206708,46.0,6-4 3-6 6-4,3
Clay,R,182.0,22.56536619,4.0,Anna Karolina Schmiedlova,R,176.0,21.63449692,35.0,6-2 7-5,2
Clay,R,162.0,27.6605065,11.0,Timea Babos,R,179.0,22.97878166,42.0,3-6 6-2 6-3,3
Clay,R,178.0,26.6091718,50.0,Monica Puig,R,170.0,22.59548255,60.0,6-1 6-3,2
Clay,R,172.0,32.09034908,23.0,Sara Sorribes Tormo,R,176.0,19.56468172,195.0,6-1 6-3,2
Clay,L,177.0,29.24024641,13.0,Coco Vandeweghe,R,185.0,24.40520192,36.0,7-6(4) 6-1,2
Clay,R,170.0,23.11841205,21.0,Teliana Pereira,R,167.0,27.78370979,89.0,3-6 6-3 6-2,3
Clay,R,180.0,21.76591376,134.0,Darya Kasatkina,R,170.0,18.98699521,32.0,6-3 4-6 6-2,3
Clay,R,178.0,21.20465435,25.0,Alison Riske,R,175.0,25.83162218,91.0,1-6 6-3 6-4,3
Clay,R,164.0,30.0971937,33.0,Angelique Kerber,L,173.0,28.28747433,3.0,6-4 6-2,2
Clay,R,175.0,34.61738535,1.0,Madison Keys,R,178.0,21.2238193,24.0,7-6(5) 6-3,2
Clay,R,175.0,34.61738535,1.0,Irina Camelia Begu,R,181.0,25.70294319,35.0,6-4 6-1,2
Clay,R,178.0,21.2238193,24.0,Garbine Muguruza,R,182.0,22.58453114,4.0,7-6(5) 6-4,2
Clay,R,175.0,34.61738535,1.0,Svetlana Kuznetsova,R,174.0,30.86652977,19.0,6-2 6-0,2
Clay,R,181.0,25.70294319,35.0,Misaki Doi,L,159.0,25.0294319,45.0,6-2 7-6(3),2
Clay,R,182.0,22.58453114,4.0,Timea Bacsinszky,R,170.0,26.91854894,10.0,7-5 6-2,2
Clay,R,178.0,21.2238193,24.0,Barbora Zahlavova Strycova,R,164.0,30.11635866,36.0,6-4 4-6 6-3,3
Clay,R,175.0,34.61738535,1.0,Christina Mchale,R,170.0,23.9945243,56.0,7-6(7) 6-1,2
Clay,R,174.0,30.86652977,19.0,Daria Gavrilova,R,166.0,22.17932923,32.0,6-2 2-6 6-3,3
Clay,R,181.0,25.70294319,35.0,Darya Kasatkina,R,170.0,19.00616016,33.0,6-1 6-4,2
Clay,L,159.0,25.0294319,45.0,Johanna Konta,R,180.0,24.98015058,23.0,4-6 7-5 6-2,3
Clay,R,170.0,26.91854894,10.0,Carla Suarez Navarro,R,162.0,27.67967146,11.0,5-7 7-5 6-2,3
Clay,R,182.0,22.58453114,4.0,Jelena Ostapenko,R,177.0,18.91854894,39.0,6-1 6-4,2
Clay,R,178.0,21.2238193,24.0,Timea Babos,R,179.0,22.99794661,48.0,7-6(2) 6-3,2
Clay,R,164.0,30.11635866,36.0,Eugenie Bouchard,R,178.0,22.20123203,46.0,6-1 6-0,2
Clay,R,175.0,34.61738535,1.0,Anna Lena Friedsam,R,174.0,22.26694045,50.0,6-4 6-3,2
Clay,R,170.0,23.9945243,56.0,Ana Ivanovic,R,183.0,28.5065024,16.0,6-7(3) 6-4 6-1,3
Clay,R,174.0,30.86652977,19.0,Samantha Stosur,R,172.0,32.10951403,22.0,6-4 6-4,2
Clay,R,166.0,22.17932923,32.0,Simona Halep,R,168.0,24.61601643,5.0,6-3 4-6 6-3,3
Clay,R,181.0,25.70294319,35.0,Victoria Azarenka,R,180.0,26.77344285,6.0,6-3 6-2,2
Clay,R,170.0,19.00616016,33.0,Mariana Duque Marino,R,169.0,26.74058864,109.0,6-2 6-2,2
Clay,L,159.0,25.0294319,45.0,Lucie Safarova,L,177.0,29.25941136,15.0,6-3 7-5,2
Clay,R,180.0,24.98015058,23.0,Roberta Vinci,R,163.0,33.22108145,7.0,6-0 6-4,2
Clay,R,162.0,27.67967146,11.0,Teliana Pereira,R,167.0,27.80287474,90.0,6-1 7-5,2
Clay,R,170.0,26.91854894,10.0,Lesia Tsurenko,R,174.0,26.9431896,42.0,6-2 6-4,2
Clay,R,177.0,18.91854894,39.0,Monica Puig,R,170.0,22.6146475,57.0,6-1 6-1,2
Clay,R,182.0,22.58453114,4.0,Ekaterina Makarova,L,178.0,27.92060233,29.0,6-1 6-0,2
Clay,R,178.0,21.2238193,24.0,Petra Kvitova,L,183.0,26.17111567,9.0,6-3 6-4,2
Clay,R,179.0,22.99794661,48.0,Venus Williams,R,185.0,35.89322382,14.0,6-7(5) 7-5 6-4,3
Clay,R,164.0,30.11635866,36.0,Heather Watson,R,170.0,23.97262149,55.0,6-4 6-2,2
Clay,R,178.0,22.20123203,46.0,Angelique Kerber,L,173.0,28.30663929,2.0,6-1 5-7 7-5,3
Clay,R,174.0,22.26694045,50.0,Anna Karolina Schmiedlova,R,176.0,21.65366188,37.0,6-4 7-5,2
Clay,R,170.0,23.9945243,56.0,Claudia Giovine,R,,25.80971937,423.0,6-1 2-6 6-2,3
Clay,R,183.0,28.5065024,16.0,Anastasia Pavlyuchenkova,R,177.0,24.85147159,27.0,6-4 6-4,2
Clay,R,174.0,30.86652977,19.0,Caroline Garcia,R,177.0,22.56262834,53.0,7-5 6-4,2
Clay,R,172.0,32.10951403,22.0,Alison Riske,R,175.0,25.85078713,88.0,4-6 7-6(5) 6-1,3
Clay,R,166.0,22.17932923,32.0,Sabine Lisicki,R,178.0,26.62833676,44.0,6-1 7-6(3),2
Clay,R,181.0,25.70294319,35.0,Margarita Gasparyan,R,183.0,21.68651608,52.0,6-3 6-0,2
Clay,R,169.0,26.74058864,109.0,Monica Niculescu,R,168.0,28.62149213,34.0,6-4 6-1,2
Clay,R,170.0,19.00616016,33.0,Karolina Pliskova,R,184.0,24.13415469,20.0,6-4 6-4,2
Clay,L,177.0,29.25941136,15.0,Francesca Schiavone,R,166.0,35.87679671,91.0,6-3 6-2,2
Clay,L,159.0,25.0294319,45.0,Alize Cornet,R,173.0,26.29431896,49.0,7-6(2) 6-1,2
Clay,R,180.0,24.98015058,23.0,Johanna Larsson,R,174.0,27.72621492,60.0,6-1 6-2,2
Clay,R,167.0,27.80287474,90.0,Annika Beck,R,170.0,22.22587269,41.0,6-4 7-6(6),2
Clay,R,174.0,26.9431896,42.0,Julia Goerges,R,180.0,27.51540041,62.0,1-6 7-6(5) 6-3,3
Clay,R,170.0,26.91854894,10.0,Yanina Wickmayer,R,182.0,26.55167693,51.0,6-2 6-2,2
Clay,R,170.0,22.6146475,57.0,Elina Svitolina,R,174.0,21.65639973,17.0,6-1 4-6 6-1,3
Clay,R,177.0,18.91854894,39.0,Kristina Mladenovic,R,184.0,22.98699521,28.0,6-3 6-1,2
Clay,L,178.0,27.92060233,29.0,Danka Kovinic,R,169.0,21.47296372,58.0,6-2 6-2,2
Clay,R,178.0,21.2238193,24.0,Andrea Petkovic,R,180.0,28.66529774,30.0,6-4 6-1,2
Clay,R,179.0,22.99794661,48.0,Kiki Bertens,R,182.0,24.41341547,86.0,6-1 6-4,2
Clay,R,185.0,35.89322382,14.0,Coco Vandeweghe,R,185.0,24.42436687,40.0,6-4 6-3,2
Clay,R,170.0,23.97262149,55.0,Sara Errani,R,164.0,29.029431899999995,18.0,6-4 3-6 6-0,3
Clay,R,164.0,30.11635866,36.0,Karin Knapp,R,180.0,28.86516085,72.0,6-2 6-2,2
Clay,R,178.0,22.20123203,46.0,Jelena Jankovic,R,177.0,31.19233402,25.0,6-4 2-6 6-3,3
Clay,R,182.0,24.43258042,89.0,Mariana Duque Marino,R,169.0,26.75975359,98.0,6-2 6-2,2
Clay,R,182.0,24.43258042,89.0,Julia Goerges,R,180.0,27.53456537,60.0,3-6 6-4 7-6(4),3
Clay,R,169.0,26.75975359,98.0,Annika Beck,R,170.0,22.24503765,42.0,7-5 6-1,2
Clay,R,182.0,24.43258042,89.0,Irina Falconi,R,163.0,26.03422313,64.0,6-1 0-1 RET,2
Clay,R,180.0,27.53456537,60.0,Lesia Tsurenko,R,174.0,26.96235455,41.0,W/O,0
Clay,R,170.0,22.24503765,42.0,Anna Lena Friedsam,R,174.0,22.28610541,49.0,7-6(6) 2-6 6-2,3
Clay,R,169.0,26.75975359,98.0,Varvara Lepchenko,L,180.0,29.98767967,69.0,5-7 7-6(4) 7-5,3
Clay,R,182.0,24.43258042,89.0,Roberta Vinci,R,163.0,33.24024641,7.0,6-4 7-6(4),2
Clay,R,163.0,26.03422313,64.0,Misaki Doi,L,159.0,25.04859685,38.0,6-3 5-7 6-4,3
Clay,R,174.0,26.96235455,41.0,Polona Hercog,R,182.0,25.31964408,94.0,5-7 6-4 6-2,3
Clay,R,180.0,27.53456537,60.0,Yulia Putintseva,R,163.0,21.35523614,56.0,6-4 6-2,2
Clay,R,174.0,22.28610541,49.0,Christina Mchale,R,170.0,24.01368925,65.0,6-4 6-3,2
Clay,R,170.0,22.24503765,42.0,Nicole Gibbs,R,168.0,23.20328542,72.0,6-2 6-1,2
Clay,L,180.0,29.98767967,69.0,Sabine Lisicki,R,178.0,26.64750171,50.0,6-2 7-6(5),2
Clay,R,169.0,26.75975359,98.0,Laura Siegemund,R,168.0,28.19986311,39.0,7-6(6) 3-6 6-1,3
Clay,R,163.0,33.24024641,7.0,Barbora Krejcikova,R,178.0,20.41067762,192.0,6-2 2-6 6-3,3
Clay,R,182.0,24.43258042,89.0,Tatjana Maria,R,172.0,28.77207392,112.0,6-1 7-6(0),2
Clay,R,163.0,26.03422313,64.0,Katharina Gerlach,U,,18.23682409,702.0,6-0 6-3,2
Clay,L,159.0,25.04859685,38.0,Antonia Lottner,R,,19.75633128,308.0,6-3 7-6(8),2
Clay,R,174.0,26.96235455,41.0,Mira Antonitsch,U,,17.41546886,980.0,7-5 6-1,2
Clay,R,182.0,25.31964408,94.0,Stephanie Vogt,R,,26.2477755,218.0,7-5 7-6(4),2
Clay,R,180.0,27.53456537,60.0,Cristina Dinu,R,,23.32375086,217.0,6-1 6-2,2
Clay,R,163.0,21.35523614,56.0,Olga Fridman,L,,17.62628337,242.0,6-7(0) 6-2 7-5,3
Clay,R,174.0,22.28610541,49.0,Johanna Larsson,R,174.0,27.74537988,59.0,6-3 6-4,2
Clay,R,170.0,24.01368925,65.0,Nao Hibino,R,163.0,21.46475017,70.0,4-6 7-6(2) 6-2,3
Clay,R,168.0,23.20328542,72.0,Kristyna Pliskova,L,184.0,24.15331964,110.0,6-4 6-3,2
Clay,R,170.0,22.24503765,42.0,Teliana Pereira,R,167.0,27.8220397,81.0,6-0 6-4,2
Clay,R,178.0,26.64750171,50.0,Lara Arruabarrena,R,166.0,24.15605749,78.0,6-3 6-4,2
Clay,L,180.0,29.98767967,69.0,Katharina Hobgarski,R,,18.91033539,518.0,6-0 6-3,2
Clay,R,169.0,26.75975359,98.0,Carina Witthoeft,R,176.0,21.24572211,97.0,6-4 4-6 6-4,3
Clay,R,168.0,28.19986311,39.0,Marina Melnikova,R,173.0,27.27446954,247.0,6-1 6-0,2
Hard,R,177.0,22.58179329,55.0,Mirjana Lucic,R,181.0,34.18754278,66.0,6-4 6-1,2
Hard,R,177.0,22.58179329,55.0,Virginie Razzano,R,173.0,33.01300479,186.0,6-7(3) 6-4 7-5,3
Hard,R,181.0,34.18754278,66.0,Kristina Mladenovic,R,184.0,23.00616016,29.0,6-1 6-1,2
Hard,R,173.0,33.01300479,186.0,Elena Vesnina,R,176.0,29.79055441,47.0,6-1 3-6 6-1,3
Hard,R,177.0,22.58179329,55.0,Samantha Stosur,R,172.0,32.12867899,23.0,W/O,0
Hard,R,184.0,23.00616016,29.0,Alla Kudryavtseva,R,178.0,28.5338809,184.0,6-4 6-2,2
Hard,R,181.0,34.18754278,66.0,Pauline Parmentier,R,175.0,30.28884326,95.0,6-0 6-1,2
Hard,R,173.0,33.01300479,186.0,Monica Puig,R,170.0,22.63381246,51.0,7-6(5) 2-6 3-2 RET,3
Hard,R,176.0,29.79055441,47.0,Kateryna Bondarenko,R,175.0,29.77138946,62.0,6-4 7-5,2
Hard,R,172.0,32.12867899,23.0,Su Wei Hsieh,R,169.0,30.36276523,83.0,6-3 7-6(3),2
Hard,R,177.0,22.58179329,55.0,Jil Belen Teichmann,L,,18.83641342,369.0,7-6(5) 6-3,2
Hard,R,178.0,28.5338809,184.0,Zarina Diyas,R,172.0,22.57631759,93.0,4-6 6-4 7-6(4),3
Hard,R,184.0,23.00616016,29.0,Alison Riske,R,175.0,25.86995209,92.0,4-6 6-4 7-6(5),3
Hard,R,181.0,34.18754278,66.0,Timea Babos,R,179.0,23.01711157,44.0,6-1 6-4,2
Hard,R,175.0,30.28884326,95.0,Sloane Stephens,R,170.0,23.15674196,21.0,6-3 1-6 6-4,3
Hard,R,170.0,22.63381246,51.0,Sara Errani,R,164.0,29.04859685,18.0,4-6 6-3 6-1,3
Hard,R,173.0,33.01300479,186.0,Yaroslava Shvedova,R,180.0,28.67624914,90.0,6-3 6-3,2
Hard,R,175.0,29.77138946,62.0,Heather Watson,R,170.0,23.99178645,54.0,6-3 0-6 6-1,3
Hard,R,176.0,29.79055441,47.0,Saisai Zheng,R,170.0,22.275154,82.0,7-5 2-6 7-6(5),3
Hard,R,172.0,32.12867899,23.0,Lauren Davis,R,157.0,22.60095825,115.0,6-3 7-5,2
Hard,R,169.0,30.36276523,83.0,Yi Fan Xu,L,,27.77002053,291.0,6-3 6-1,2
Hard,L,,18.83641342,369.0,Kurumi Nara,R,155.0,24.37782341,87.0,2-6 7-5 6-1,3
Hard,R,177.0,22.58179329,55.0,Kirsten Flipkens,R,165.0,30.34633812,58.0,6-1 6-2,2
Hard,R,178.0,28.5338809,184.0,Alize Cornet,R,173.0,26.31348392,48.0,1-6 6-2 6-4,3
Hard,R,172.0,22.57631759,93.0,Shelby Rogers,R,175.0,23.58932238,108.0,3-6 6-4 6-4,3
Hard,R,175.0,25.86995209,92.0,Alize Lim,R,,25.84257358,158.0,6-0 7-5,2
Hard,R,184.0,23.00616016,29.0,Madison Brengle,R,168.0,26.11909651,67.0,6-4 2-6 7-5,3
Hard,R,179.0,23.01711157,44.0,Olga Govortsova,R,182.0,27.72895277,104.0,6-4 6-1,2
Hard,R,181.0,34.18754278,66.0,Qiang Wang,R,172.0,24.33675565,73.0,6-2 2-6 6-1,3
Hard,R,175.0,30.28884326,95.0,Shuai Zhang,R,177.0,27.315537300000006,63.0,7-6(3) 6-1,2
Hard,R,170.0,23.15674196,21.0,Donna Vekic,R,179.0,19.88227242,96.0,5-7 6-2 6-2,3
Clay,R,175.0,34.65571526,1.0,Magdalena Rybarikova,R,180.0,27.63312799,77.0,6-2 6-0,2
Clay,R,167.0,27.84120465,81.0,Kristyna Pliskova,L,184.0,24.1724846,109.0,7-5 3-6 9-7,3
Clay,R,179.0,23.03627652,45.0,Samantha Crawford,R,188.0,21.25941136,106.0,6-4 6-0,2
Clay,R,184.0,23.02532512,30.0,Francesca Schiavone,R,166.0,35.91512663,95.0,6-2 6-4,2
Clay,R,174.0,21.69472964,20.0,Sorana Cirstea,R,176.0,26.12731006,97.0,6-1 6-3,2
Clay,L,,20.10130048,172.0,Amandine Hesse,R,,23.34839151,157.0,6-2 6-1,2
Clay,R,155.0,24.39698836,91.0,Denisa Allertova,R,180.0,23.21149897,70.0,5-7 6-3 2-0 RET,3
Clay,R,183.0,28.54483231,16.0,Oceane Dodin,R,183.0,19.57837098,148.0,6-0 5-7 6-2,3
Clay,R,162.0,27.71800137,14.0,Katerina Siniakova,R,174.0,20.03559206,104.0,6-2 4-6 6-2,3
Clay,R,172.0,24.3559206,74.0,Tessah Andrianjafitrimo,R,,17.61533196,311.0,6-0 6-0,2
Clay,R,174.0,18.40383299,76.0,Arina Rodionova,R,,26.4366872,237.0,6-2 6-3,2
Clay,R,161.0,27.04722793,25.0,Saisai Zheng,R,170.0,22.29431896,85.0,6-3 6-1,2
Clay,R,180.0,28.70362765,31.0,Laura Robson,L,180.0,22.33538672,329.0,6-2 6-2,2
Clay,R,163.0,21.374401100000004,60.0,Aleksandra Wozniak,R,175.0,28.70910335,514.0,6-1 6-1,2
Clay,U,169.0,26.11088296,87.0,Sachia Vickery,R,162.0,21.0349076,165.0,6-2 6-2,2
Clay,R,180.0,28.90349076,118.0,Victoria Azarenka,R,180.0,26.81177276,5.0,6-3 6-7(6) 4-0 RET,3
Clay,R,182.0,24.45174538,58.0,Angelique Kerber,L,173.0,28.3449692,3.0,6-2 3-6 6-3,3
Clay,R,168.0,24.39698836,44.0,Alize Lim,R,,25.86173854,156.0,6-3 6-2,2
Clay,R,173.0,33.03216975,184.0,Ipek Soylu,R,174.0,20.10403833,171.0,4-6 6-1 6-0,3
Clay,R,170.0,19.04449008,32.0,Anna Lena Friedsam,R,174.0,22.30527036,48.0,6-1 4-6 6-3,3
Clay,R,180.0,27.55373032,57.0,Johanna Konta,R,180.0,25.01848049,21.0,6-2 6-3,2
Clay,R,170.0,22.65297741,53.0,Olga Govortsova,R,182.0,27.74811773,105.0,7-5 6-3,2
Clay,R,169.0,26.77891855,75.0,Daria Gavrilova,R,166.0,22.21765914,46.0,5-7 6-4 6-4,3
Clay,R,178.0,21.26214921,17.0,Donna Vekic,R,179.0,19.90143737,96.0,6-3 6-2,2
Clay,R,185.0,35.93155373,11.0,Anett Kontaveit,R,174.0,20.41341547,82.0,7-6(5) 7-6(4),2
Clay,R,175.0,20.01916496,78.0,Lauren Davis,R,157.0,22.6201232,113.0,6-2 2-6 8-6,3
Clay,R,173.0,26.33264887,50.0,Kirsten Flipkens,R,165.0,30.36550308,61.0,6-1 6-0,2
Clay,R,172.0,28.79123888,111.0,Jelena Jankovic,R,177.0,31.23066393,26.0,6-3 3-6 6-3,3
Clay,R,175.0,30.30800821,88.0,Monica Niculescu,R,168.0,28.65982204,35.0,6-2 7-6(2),2
Clay,R,163.0,26.05338809,63.0,Mona Barthel,R,185.0,25.86721424,66.0,6-4 0-6 6-2,3
Clay,R,178.0,22.23956194,47.0,Laura Siegemund,R,168.0,28.21902806,37.0,6-2 6-2,2
Clay,R,170.0,26.95687885,9.0,Silvia Soler Espinosa,R,169.0,28.50924025,126.0,6-3 6-1,2
Clay,R,175.0,29.79055441,65.0,Roberta Vinci,R,163.0,33.25941136,7.0,6-1 6-3,2
Clay,R,170.0,22.2642026,39.0,Maryna Zanevska,R,,22.74606434,141.0,6-1 6-2,2
Clay,R,185.0,24.46269678,43.0,Naomi Broady,R,189.0,26.23134839,79.0,6-4 3-6 6-3,3
Clay,R,181.0,25.741273100000004,28.0,Bethanie Mattek Sands,R,168.0,31.16769336,86.0,5-7 6-1 6-3,3
Clay,R,175.0,23.60848734,108.0,Karolina Pliskova,R,184.0,24.1724846,19.0,3-6 6-4 6-3,3
Clay,R,176.0,29.80971937,49.0,Madison Brengle,R,168.0,26.13826146,68.0,6-2 6-3,2
Clay,R,169.0,30.38193018,80.0,Lara Arruabarrena,R,166.0,24.17522245,92.0,7-6(6) 6-3,2
Clay,L,183.0,26.20944559,12.0,Danka Kovinic,R,169.0,21.51129363,59.0,6-2 4-6 7-5,3
Clay,R,174.0,30.90485969,15.0,Yaroslava Shvedova,R,180.0,28.6954141,89.0,4-6 6-1 6-4,3
Clay,R,170.0,24.0109514,56.0,Nicole Gibbs,R,168.0,23.22245038,72.0,5-7 6-2 6-2,3
Clay,R,172.0,26.65023956,83.0,Aliaksandra Sasnovich,R,174.0,22.17111567,98.0,5-7 7-6(2) 6-2,3
Clay,R,177.0,24.88980151,27.0,Sara Sorribes Tormo,R,176.0,19.62217659,190.0,6-2 6-0,2
Clay,L,178.0,27.95893224,29.0,Varvara Lepchenko,L,180.0,30.00684463,64.0,5-7 6-4 6-3,3
